task_id,task_count,all_tasks_count,task_type,min_size_in,max_size_in,avg_size_in,count_in,sum_in,min_size_out,max_size_out,avg_size_out,count_out,sum_out,exec_file_size
mDiffFit_555,654,934,1,277,4144320,3315511.4,5,16577557,263,263,263.0,1,263,746640
mProject_49,132,934,0,277,1473771,737024.0,2,1474048,4161600,4161600,4161600.0,2,8323200,5930728
mDiffFit_556,654,934,1,277,4144320,3315511.4,5,16577557,273,273,273.0,1,273,746640
mDiffFit_239,654,934,1,277,4161600,3329335.4,5,16646677,269,269,269.0,1,269,746640
mBackground_105,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_440,654,934,1,277,4144320,3312055.4,5,16560277,267,267,267.0,1,267,746640
mDiffFit_306,654,934,1,277,4161600,3329335.4,5,16646677,259,259,259.0,1,259,746640
mBackground_97,132,934,4,2476,4135680,2070293.0,4,8281172,4135680,4135680,4135680.0,2,8271360,5793368
mProject_79,132,934,0,277,1471623,735950.0,2,1471900,4161600,4161600,4161600.0,2,8323200,5930728
mDiffFit_399,654,934,1,277,4170240,3332791.4,5,16663957,261,261,261.0,1,261,746640
mDiffFit_513,654,934,1,277,4144320,3312055.4,5,16560277,262,262,262.0,1,262,746640
mProject_63,132,934,0,277,1470247,735262.0,2,1470524,4161600,4161600,4161600.0,2,8323200,5930728
mBackground_91,132,934,4,2476,4152960,2078933.0,4,8315732,4152960,4152960,4152960.0,2,8305920,5793368
mDiffFit_350,654,934,1,277,4170240,3332791.4,5,16663957,266,266,266.0,1,266,746640
mDiffFit_529,654,934,1,277,4144320,3315511.4,5,16577557,265,265,265.0,1,265,746640
mProject_108,132,934,0,277,1417782,709029.5,2,1418059,4135680,4135680,4135680.0,2,8271360,5930728
mDiffFit_235,654,934,1,277,4161600,3329335.4,5,16646677,268,268,268.0,1,268,746640
mDiffFit_511,654,934,1,277,4144320,3312055.4,5,16560277,263,263,263.0,1,263,746640
mDiffFit_408,654,934,1,277,4161600,3329335.4,5,16646677,269,269,269.0,1,269,746640
mDiffFit_502,654,934,1,277,4144320,3312055.4,5,16560277,264,264,264.0,1,264,746640
mProject_131,132,934,0,277,1415237,707757.0,2,1415514,4135680,4135680,4135680.0,2,8271360,5930728
mDiffFit_492,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mBackground_50,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mProject_57,132,934,0,277,1472350,736313.5,2,1472627,4161600,4161600,4161600.0,2,8323200,5930728
mDiffFit_405,654,934,1,277,4170240,3332791.4,5,16663957,261,261,261.0,1,261,746640
mDiffFit_595,654,934,1,277,4144320,3315511.4,5,16577557,265,265,265.0,1,265,746640
mDiffFit_166,654,934,1,277,4144320,3315511.4,5,16577557,273,273,273.0,1,273,746640
mBackground_75,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_604,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mDiffFit_558,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mDiffFit_55,654,934,1,277,4158720,3321271.4,5,16606357,269,269,269.0,1,269,746640
mDiffFit_589,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mDiffFit_117,654,934,1,277,4152960,3318967.4,5,16594837,261,261,261.0,1,261,746640
mDiffFit_7,654,934,1,277,4144320,3315511.4,5,16577557,265,265,265.0,1,265,746640
mBackground_130,132,934,4,2476,4152960,2078933.0,4,8315732,4152960,4152960,4152960.0,2,8305920,5793368
mDiffFit_389,654,934,1,277,4161600,3329335.4,5,16646677,271,271,271.0,1,271,746640
mDiffFit_321,654,934,1,277,4161600,3329335.4,5,16646677,263,263,263.0,1,263,746640
mDiffFit_414,654,934,1,277,4170240,3332791.4,5,16663957,264,264,264.0,1,264,746640
mDiffFit_532,654,934,1,277,4144320,3315511.4,5,16577557,263,263,263.0,1,263,746640
mBackground_1,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_205,654,934,1,277,4152960,3322423.4,5,16612117,258,258,258.0,1,258,746640
mDiffFit_219,654,934,1,277,4161600,3329335.4,5,16646677,264,264,264.0,1,264,746640
mDiffFit_149,654,934,1,277,4144320,3315511.4,5,16577557,269,269,269.0,1,269,746640
mDiffFit_143,654,934,1,277,4144320,3315511.4,5,16577557,269,269,269.0,1,269,746640
mDiffFit_417,654,934,1,277,4161600,3329335.4,5,16646677,265,265,265.0,1,265,746640
mDiffFit_420,654,934,1,277,4161600,3329335.4,5,16646677,258,258,258.0,1,258,746640
mDiffFit_612,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mDiffFit_325,654,934,1,277,4161600,3329335.4,5,16646677,262,262,262.0,1,262,746640
mDiffFit_458,654,934,1,277,4152960,3318967.4,5,16594837,269,269,269.0,1,269,746640
mDiffFit_554,654,934,1,277,4144320,3315511.4,5,16577557,263,263,263.0,1,263,746640
mDiffFit_598,654,934,1,277,4144320,3315511.4,5,16577557,265,265,265.0,1,265,746640
mDiffFit_258,654,934,1,277,4161600,3329335.4,5,16646677,269,269,269.0,1,269,746640
mBackground_35,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_296,654,934,1,277,4161600,3329335.4,5,16646677,260,260,260.0,1,260,746640
mBackground_26,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_419,654,934,1,277,4161600,3329335.4,5,16646677,266,266,266.0,1,266,746640
mDiffFit_366,654,934,1,277,4170240,3332791.4,5,16663957,260,260,260.0,1,260,746640
mDiffFit_172,654,934,1,277,4152960,3322423.4,5,16612117,266,266,266.0,1,266,746640
mProject_124,132,934,0,277,1477972,739124.5,2,1478249,4135680,4135680,4135680.0,2,8271360,5930728
mDiffFit_444,654,934,1,277,4144320,3312055.4,5,16560277,268,268,268.0,1,268,746640
mDiffFit_485,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mDiffFit_649,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mDiffFit_517,654,934,1,277,4144320,3315511.4,5,16577557,261,261,261.0,1,261,746640
mBackground_66,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_216,654,934,1,277,4152960,3318967.4,5,16594837,262,262,262.0,1,262,746640
mDiffFit_605,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mDiffFit_130,654,934,1,277,4144320,3315511.4,5,16577557,272,272,272.0,1,272,746640
mDiffFit_160,654,934,1,277,4152960,3318967.4,5,16594837,260,260,260.0,1,260,746640
mDiffFit_286,654,934,1,277,4161600,3329335.4,5,16646677,268,268,268.0,1,268,746640
mProject_81,132,934,0,277,1469047,734662.0,2,1469324,4161600,4161600,4161600.0,2,8323200,5930728
mDiffFit_231,654,934,1,277,4170240,3332791.4,5,16663957,269,269,269.0,1,269,746640
mDiffFit_299,654,934,1,277,4161600,3329335.4,5,16646677,263,263,263.0,1,263,746640
mDiffFit_209,654,934,1,277,4152960,3318967.4,5,16594837,270,270,270.0,1,270,746640
mDiffFit_441,654,934,1,277,4144320,3312055.4,5,16560277,267,267,267.0,1,267,746640
mDiffFit_390,654,934,1,277,4161600,3329335.4,5,16646677,275,275,275.0,1,275,746640
mDiffFit_93,654,934,1,277,4144320,3315511.4,5,16577557,261,261,261.0,1,261,746640
mDiffFit_380,654,934,1,277,4161600,3329335.4,5,16646677,274,274,274.0,1,274,746640
mProject_37,132,934,0,277,1531489,765883.0,2,1531766,4152960,4152960,4152960.0,2,8305920,5930728
mDiffFit_163,654,934,1,277,4152960,3318967.4,5,16594837,267,267,267.0,1,267,746640
mBackground_96,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_433,654,934,1,277,4161600,3329335.4,5,16646677,274,274,274.0,1,274,746640
mDiffFit_271,654,934,1,277,4161600,3329335.4,5,16646677,261,261,261.0,1,261,746640
mProject_111,132,934,0,277,1466966,733621.5,2,1467243,4144320,4144320,4144320.0,2,8288640,5930728
mBackground_28,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_127,654,934,1,277,4152960,3318967.4,5,16594837,265,265,265.0,1,265,746640
mProject_78,132,934,0,277,1464706,732491.5,2,1464983,4161600,4161600,4161600.0,2,8323200,5930728
mBackground_120,132,934,4,2476,4135680,2070293.0,4,8281172,4135680,4135680,4135680.0,2,8271360,5793368
mDiffFit_40,654,934,1,277,4152960,3318967.4,5,16594837,256,256,256.0,1,256,746640
mDiffFit_63,654,934,1,277,4152960,3322423.4,5,16612117,270,270,270.0,1,270,746640
mProject_18,132,934,0,277,1533202,766739.5,2,1533479,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_102,654,934,1,277,4152960,3318967.4,5,16594837,257,257,257.0,1,257,746640
mDiffFit_2,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mDiffFit_32,654,934,1,277,4152960,3322423.4,5,16612117,264,264,264.0,1,264,746640
mBackground_114,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_533,654,934,1,277,4150080,3317815.4,5,16589077,268,268,268.0,1,268,746640
mDiffFit_33,654,934,1,277,4152960,3322423.4,5,16612117,260,260,260.0,1,260,746640
mDiffFit_255,654,934,1,277,4161600,3329335.4,5,16646677,266,266,266.0,1,266,746640
mDiffFit_159,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mBackground_8,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mBackground_33,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_475,654,934,1,277,4144320,3315511.4,5,16577557,262,262,262.0,1,262,746640
mDiffFit_361,654,934,1,277,4161600,3329335.4,5,16646677,264,264,264.0,1,264,746640
mBackground_101,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_498,654,934,1,277,4144320,3315511.4,5,16577557,286,286,286.0,1,286,746640
mDiffFit_547,654,934,1,277,4144320,3315511.4,5,16577557,274,274,274.0,1,274,746640
mProject_22,132,934,0,277,1531401,765839.0,2,1531678,4152960,4152960,4152960.0,2,8305920,5930728
mDiffFit_522,654,934,1,277,4150080,3314359.4,5,16571797,262,262,262.0,1,262,746640
mDiffFit_362,654,934,1,277,4161600,3329335.4,5,16646677,264,264,264.0,1,264,746640
mDiffFit_12,654,934,1,277,4144320,3315511.4,5,16577557,262,262,262.0,1,262,746640
mDiffFit_280,654,934,1,277,4170240,3332791.4,5,16663957,267,267,267.0,1,267,746640
mProject_66,132,934,0,277,1465210,732743.5,2,1465487,4161600,4161600,4161600.0,2,8323200,5930728
mProject_16,132,934,0,277,1538801,769539.0,2,1539078,4152960,4152960,4152960.0,2,8305920,5930728
mDiffFit_473,654,934,1,277,4144320,3315511.4,5,16577557,274,274,274.0,1,274,746640
mDiffFit_431,654,934,1,277,4161600,3329335.4,5,16646677,266,266,266.0,1,266,746640
mDiffFit_320,654,934,1,277,4161600,3329335.4,5,16646677,263,263,263.0,1,263,746640
mDiffFit_465,654,934,1,277,4152960,3318967.4,5,16594837,287,287,287.0,1,287,746640
mDiffFit_615,654,934,1,277,4144320,3315511.4,5,16577557,266,266,266.0,1,266,746640
mProject_126,132,934,0,277,1465354,732815.5,2,1465631,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_167,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mDiffFit_372,654,934,1,277,4170240,3332791.4,5,16663957,271,271,271.0,1,271,746640
mDiffFit_552,654,934,1,277,4144320,3315511.4,5,16577557,262,262,262.0,1,262,746640
mDiffFit_428,654,934,1,277,4161600,3329335.4,5,16646677,264,264,264.0,1,264,746640
mProject_67,132,934,0,277,1468347,734312.0,2,1468624,4161600,4161600,4161600.0,2,8323200,5930728
mDiffFit_152,654,934,1,277,4144320,3315511.4,5,16577557,264,264,264.0,1,264,746640
mDiffFit_11,654,934,1,277,4152960,3318967.4,5,16594837,265,265,265.0,1,265,746640
mDiffFit_195,654,934,1,277,4152960,3318967.4,5,16594837,261,261,261.0,1,261,746640
mBackground_13,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mProject_11,132,934,0,277,1541940,771108.5,2,1542217,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_133,654,934,1,277,4144320,3315511.4,5,16577557,269,269,269.0,1,269,746640
mProject_28,132,934,0,277,1538849,769563.0,2,1539126,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_247,654,934,1,277,4161600,3329335.4,5,16646677,264,264,264.0,1,264,746640
mBackground_119,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_19,654,934,1,277,4152960,3318967.4,5,16594837,266,266,266.0,1,266,746640
mDiffFit_630,654,934,1,277,4135680,3308599.4,5,16542997,270,270,270.0,1,270,746640
mProject_98,132,934,0,277,1466714,733495.5,2,1466991,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_268,654,934,1,277,4173120,3333943.4,5,16669717,265,265,265.0,1,265,746640
mBackground_52,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mBackground_79,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_147,654,934,1,277,4152960,3318967.4,5,16594837,270,270,270.0,1,270,746640
mDiffFit_158,654,934,1,277,4152960,3318967.4,5,16594837,269,269,269.0,1,269,746640
mDiffFit_214,654,934,1,277,4152960,3318967.4,5,16594837,268,268,268.0,1,268,746640
mDiffFit_551,654,934,1,277,4144320,3315511.4,5,16577557,270,270,270.0,1,270,746640
mBackground_112,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_538,654,934,1,277,4144320,3315511.4,5,16577557,262,262,262.0,1,262,746640
mDiffFit_303,654,934,1,277,4161600,3329335.4,5,16646677,262,262,262.0,1,262,746640
mBackground_62,132,934,4,2476,4170240,2087573.0,4,8350292,4170240,4170240,4170240.0,2,8340480,5793368
mDiffFit_186,654,934,1,277,4152960,3318967.4,5,16594837,266,266,266.0,1,266,746640
mBackground_125,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_577,654,934,1,277,4144320,3312055.4,5,16560277,263,263,263.0,1,263,746640
mDiffFit_407,654,934,1,277,4161600,3329335.4,5,16646677,267,267,267.0,1,267,746640
mDiffFit_91,654,934,1,277,4144320,3315511.4,5,16577557,276,276,276.0,1,276,746640
mDiffFit_106,654,934,1,277,4152960,3318967.4,5,16594837,267,267,267.0,1,267,746640
mDiffFit_566,654,934,1,277,4144320,3315511.4,5,16577557,270,270,270.0,1,270,746640
mProject_29,132,934,0,277,1541268,770772.5,2,1541545,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_425,654,934,1,277,4161600,3329335.4,5,16646677,271,271,271.0,1,271,746640
mDiffFit_644,654,934,1,277,4144320,3312055.4,5,16560277,273,273,273.0,1,273,746640
mDiffFit_279,654,934,1,277,4161600,3329335.4,5,16646677,261,261,261.0,1,261,746640
mBackground_124,132,934,4,2476,4135680,2070293.0,4,8281172,4135680,4135680,4135680.0,2,8271360,5793368
mDiffFit_64,654,934,1,277,4152960,3318967.4,5,16594837,262,262,262.0,1,262,746640
mBackground_94,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_17,654,934,1,277,4144320,3315511.4,5,16577557,264,264,264.0,1,264,746640
mDiffFit_129,654,934,1,277,4152960,3318967.4,5,16594837,272,272,272.0,1,272,746640
mDiffFit_116,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mDiffFit_542,654,934,1,277,4144320,3315511.4,5,16577557,271,271,271.0,1,271,746640
mDiffFit_466,654,934,1,277,4152960,3318967.4,5,16594837,263,263,263.0,1,263,746640
mDiffFit_564,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mDiffFit_51,654,934,1,277,4144320,3315511.4,5,16577557,260,260,260.0,1,260,746640
mDiffFit_625,654,934,1,277,4135680,3308599.4,5,16542997,271,271,271.0,1,271,746640
mDiffFit_471,654,934,1,277,4144320,3315511.4,5,16577557,270,270,270.0,1,270,746640
mDiffFit_251,654,934,1,277,4161600,3329335.4,5,16646677,270,270,270.0,1,270,746640
mDiffFit_198,654,934,1,277,4152960,3322423.4,5,16612117,269,269,269.0,1,269,746640
mBackground_85,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_298,654,934,1,277,4161600,3329335.4,5,16646677,264,264,264.0,1,264,746640
mDiffFit_478,654,934,1,277,4144320,3312055.4,5,16560277,264,264,264.0,1,264,746640
mDiffFit_285,654,934,1,277,4170240,3332791.4,5,16663957,262,262,262.0,1,262,746640
mDiffFit_111,654,934,1,277,4144320,3315511.4,5,16577557,264,264,264.0,1,264,746640
mProject_130,132,934,0,277,1431548,715912.5,2,1431825,4152960,4152960,4152960.0,2,8305920,5930728
mDiffFit_383,654,934,1,277,4161600,3329335.4,5,16646677,268,268,268.0,1,268,746640
mDiffFit_619,654,934,1,277,4144320,3315511.4,5,16577557,277,277,277.0,1,277,746640
mProject_35,132,934,0,277,1531648,765962.5,2,1531925,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_606,654,934,1,277,4144320,3315511.4,5,16577557,270,270,270.0,1,270,746640
mDiffFit_225,654,934,1,277,4161600,3329335.4,5,16646677,273,273,273.0,1,273,746640
mDiffFit_103,654,934,1,277,4152960,3318967.4,5,16594837,266,266,266.0,1,266,746640
mBackground_129,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_534,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mDiffFit_494,654,934,1,277,4144320,3315511.4,5,16577557,265,265,265.0,1,265,746640
mDiffFit_83,654,934,1,277,4152960,3318967.4,5,16594837,263,263,263.0,1,263,746640
mDiffFit_77,654,934,1,277,4152960,3318967.4,5,16594837,270,270,270.0,1,270,746640
mProject_34,132,934,0,277,1529930,765103.5,2,1530207,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_90,654,934,1,277,4144320,3315511.4,5,16577557,270,270,270.0,1,270,746640
mDiffFit_338,654,934,1,277,4161600,3329335.4,5,16646677,263,263,263.0,1,263,746640
mDiffFit_499,654,934,1,277,4144320,3315511.4,5,16577557,269,269,269.0,1,269,746640
mDiffFit_638,654,934,1,277,4144320,3315511.4,5,16577557,270,270,270.0,1,270,746640
mDiffFit_48,654,934,1,277,4144320,3315511.4,5,16577557,266,266,266.0,1,266,746640
mDiffFit_580,654,934,1,277,4144320,3312055.4,5,16560277,264,264,264.0,1,264,746640
mDiffFit_171,654,934,1,277,4152960,3322423.4,5,16612117,262,262,262.0,1,262,746640
mBackground_126,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_161,654,934,1,277,4152960,3318967.4,5,16594837,268,268,268.0,1,268,746640
mDiffFit_481,654,934,1,277,4144320,3315511.4,5,16577557,266,266,266.0,1,266,746640
mDiffFit_157,654,934,1,277,4144320,3315511.4,5,16577557,270,270,270.0,1,270,746640
mBackground_113,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_108,654,934,1,277,4152960,3322423.4,5,16612117,269,269,269.0,1,269,746640
mViewer_1,4,934,7,12703680,12703680,12703680.0,1,12703680,996191,996191,996191.0,1,996191,5041472
mDiffFit_327,654,934,1,277,4161600,3329335.4,5,16646677,265,265,265.0,1,265,746640
mDiffFit_112,654,934,1,277,4152960,3318967.4,5,16594837,264,264,264.0,1,264,746640
mBackground_132,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_208,654,934,1,277,4144320,3315511.4,5,16577557,262,262,262.0,1,262,746640
mDiffFit_274,654,934,1,277,4161600,3329335.4,5,16646677,268,268,268.0,1,268,746640
mDiffFit_176,654,934,1,277,4158720,3321271.4,5,16606357,264,264,264.0,1,264,746640
mDiffFit_341,654,934,1,277,4161600,3329335.4,5,16646677,265,265,265.0,1,265,746640
mDiffFit_82,654,934,1,277,4152960,3322423.4,5,16612117,267,267,267.0,1,267,746640
mDiffFit_610,654,934,1,277,4144320,3315511.4,5,16577557,273,273,273.0,1,273,746640
mProject_70,132,934,0,277,1469529,734903.0,2,1469806,4161600,4161600,4161600.0,2,8323200,5930728
mProject_3,132,934,0,277,1540859,770568.0,2,1541136,4152960,4152960,4152960.0,2,8305920,5930728
mBackground_21,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mBackground_56,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_1,654,934,1,277,4152960,3318967.4,5,16594837,267,267,267.0,1,267,746640
mProject_8,132,934,0,277,1533881,767079.0,2,1534158,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_120,654,934,1,277,4152960,3318967.4,5,16594837,265,265,265.0,1,265,746640
mDiffFit_267,654,934,1,277,4161600,3329335.4,5,16646677,259,259,259.0,1,259,746640
mDiffFit_146,654,934,1,277,4152960,3318967.4,5,16594837,267,267,267.0,1,267,746640
mDiffFit_523,654,934,1,277,4144320,3312055.4,5,16560277,266,266,266.0,1,266,746640
mProject_125,132,934,0,277,1471563,735920.0,2,1471840,4144320,4144320,4144320.0,2,8288640,5930728
mProject_110,132,934,0,277,1467471,733874.0,2,1467748,4150080,4150080,4150080.0,2,8300160,5930728
mDiffFit_351,654,934,1,277,4161600,3329335.4,5,16646677,270,270,270.0,1,270,746640
mDiffFit_484,654,934,1,277,4144320,3315511.4,5,16577557,264,264,264.0,1,264,746640
mDiffFit_482,654,934,1,277,4144320,3315511.4,5,16577557,263,263,263.0,1,263,746640
mDiffFit_105,654,934,1,277,4152960,3318967.4,5,16594837,274,274,274.0,1,274,746640
mDiffFit_470,654,934,1,277,4144320,3315511.4,5,16577557,273,273,273.0,1,273,746640
mDiffFit_23,654,934,1,277,4152960,3318967.4,5,16594837,266,266,266.0,1,266,746640
mDiffFit_206,654,934,1,277,4152960,3318967.4,5,16594837,259,259,259.0,1,259,746640
mDiffFit_609,654,934,1,277,4144320,3315511.4,5,16577557,272,272,272.0,1,272,746640
mProject_86,132,934,0,277,1465566,732921.5,2,1465843,4161600,4161600,4161600.0,2,8323200,5930728
mBackground_37,132,934,4,2476,4152960,2078933.0,4,8315732,4152960,4152960,4152960.0,2,8305920,5793368
mDiffFit_546,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mBackground_81,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_394,654,934,1,277,4161600,3329335.4,5,16646677,272,272,272.0,1,272,746640
mBackground_45,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mProject_51,132,934,0,277,1471190,735733.5,2,1471467,4161600,4161600,4161600.0,2,8323200,5930728
mDiffFit_412,654,934,1,277,4161600,3329335.4,5,16646677,267,267,267.0,1,267,746640
mDiffFit_381,654,934,1,277,4161600,3329335.4,5,16646677,271,271,271.0,1,271,746640
mDiffFit_145,654,934,1,277,4152960,3318967.4,5,16594837,265,265,265.0,1,265,746640
mDiffFit_349,654,934,1,277,4161600,3329335.4,5,16646677,257,257,257.0,1,257,746640
mDiffFit_164,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mDiffFit_165,654,934,1,277,4152960,3318967.4,5,16594837,268,268,268.0,1,268,746640
mDiffFit_190,654,934,1,277,4152960,3318967.4,5,16594837,271,271,271.0,1,271,746640
mDiffFit_370,654,934,1,277,4170240,3332791.4,5,16663957,267,267,267.0,1,267,746640
mDiffFit_61,654,934,1,277,4152960,3322423.4,5,16612117,272,272,272.0,1,272,746640
mDiffFit_617,654,934,1,277,4152960,3318967.4,5,16594837,271,271,271.0,1,271,746640
mDiffFit_342,654,934,1,277,4161600,3329335.4,5,16646677,266,266,266.0,1,266,746640
mDiffFit_200,654,934,1,277,4152960,3318967.4,5,16594837,269,269,269.0,1,269,746640
mDiffFit_60,654,934,1,277,4152960,3318967.4,5,16594837,268,268,268.0,1,268,746640
mBackground_53,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_170,654,934,1,277,4158720,3324727.4,5,16623637,270,270,270.0,1,270,746640
mDiffFit_453,654,934,1,277,4144320,3312055.4,5,16560277,265,265,265.0,1,265,746640
mDiffFit_369,654,934,1,277,4170240,3332791.4,5,16663957,268,268,268.0,1,268,746640
mDiffFit_276,654,934,1,277,4170240,3332791.4,5,16663957,264,264,264.0,1,264,746640
mDiffFit_326,654,934,1,277,4161600,3329335.4,5,16646677,267,267,267.0,1,267,746640
mProject_62,132,934,0,277,1471848,736062.5,2,1472125,4170240,4170240,4170240.0,2,8340480,5930728
mDiffFit_359,654,934,1,277,4161600,3329335.4,5,16646677,266,266,266.0,1,266,746640
mDiffFit_304,654,934,1,277,4161600,3329335.4,5,16646677,262,262,262.0,1,262,746640
mBackground_77,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_70,654,934,1,277,4144320,3315511.4,5,16577557,273,273,273.0,1,273,746640
mDiffFit_71,654,934,1,277,4144320,3315511.4,5,16577557,271,271,271.0,1,271,746640
mDiffFit_324,654,934,1,277,4161600,3329335.4,5,16646677,267,267,267.0,1,267,746640
mDiffFit_245,654,934,1,277,4161600,3329335.4,5,16646677,267,267,267.0,1,267,746640
mBackground_68,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_84,654,934,1,277,4152960,3322423.4,5,16612117,270,270,270.0,1,270,746640
mDiffFit_58,654,934,1,277,4152960,3318967.4,5,16594837,265,265,265.0,1,265,746640
mDiffFit_313,654,934,1,277,4173120,3333943.4,5,16669717,269,269,269.0,1,269,746640
mDiffFit_540,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mDiffFit_88,654,934,1,277,4152960,3318967.4,5,16594837,274,274,274.0,1,274,746640
mDiffFit_528,654,934,1,277,4144320,3315511.4,5,16577557,272,272,272.0,1,272,746640
mDiffFit_586,654,934,1,277,4135680,3308599.4,5,16542997,268,268,268.0,1,268,746640
mDiffFit_360,654,934,1,277,4161600,3329335.4,5,16646677,271,271,271.0,1,271,746640
mDiffFit_356,654,934,1,277,4161600,3329335.4,5,16646677,271,271,271.0,1,271,746640
mDiffFit_241,654,934,1,277,4161600,3329335.4,5,16646677,265,265,265.0,1,265,746640
mBackground_65,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_591,654,934,1,277,4144320,3315511.4,5,16577557,260,260,260.0,1,260,746640
